Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,DAX,DAY,DBA,DBAW,DBB,DBC,DAX,DAY,DBA,DBAW,DBB,DBC,DAX,DAY,DBA,DBAW,DBB,DBC,DAX,DAY,DBA,DBAW,DBB,DBC,DAX,DAY,DBA,DBAW,DBB,DBC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-06,,,,,,19.830791473388672,,,,,,20.20773964010513,,,,,,19.748845744063637,,,,,,20.117599181549114,,,,,,771500
2006-02-07,,,,,,19.25717544555664,,,,,,19.83079406274594,,,,,,19.216203357036687,,,,,,19.707874671216096,,,,,,674400
2006-02-08,,,,,,19.175228118896484,,,,,,19.39648112976085,,,,,,19.117866574520875,,,,,,19.24897912251794,,,,,,335400
2006-02-09,,,,,,19.355506896972656,,,,,,19.519396782291576,,,,,,19.265366444107205,,,,,,19.306338524690762,,,,,,705900
2006-02-10,,,,,,19.003141403198242,,,,,,19.412868461532923,,,,,,18.929390407659223,,,,,,19.3800895466335,,,,,,276700
2006-02-13,,,,,,18.708139419555664,,,,,,19.011338162826068,,,,,,18.658972604938928,,,,,,19.0031434332258,,,,,,237600
2006-02-14,,,,,,18.55244255065918,,,,,,18.708139285982867,,,,,,18.527859925018756,,,,,,18.683555097357598,,,,,,256400
2006-02-15,,,,,,18.28202247619629,,,,,,18.626193297290737,,,,,,18.22466093317802,,,,,,18.601610671988517,,,,,,404800
2006-02-16,,,,,,18.50327491760254,,,,,,18.536053834319063,,,,,,18.232855106630335,,,,,,18.298411377078605,,,,,,463600
2006-02-17,,,,,,18.765501022338867,,,,,,18.78189048159055,,,,,,18.58522165952495,,,,,,18.617999015043452,,,,,,467700
2006-02-21,,,,,,19.076892852783203,,,,,,19.175226473852522,,,,,,18.9293908581945,,,,,,19.13425439223776,,,,,,714100
2006-02-22,,,,,,18.765501022338867,,,,,,19.0932823924482,,,,,,18.724528937194524,,,,,,18.970364574030306,,,,,,543900
2006-02-23,,,,,,18.69994354248047,,,,,,18.929391268253855,,,,,,18.55244154469649,,,,,,18.72452772977272,,,,,,380400
2006-02-24,,,,,,19.208005905151367,,,,,,19.216200634291244,,,,,,18.84744563792063,,,,,,19.011337094748626,,,,,,535300
2006-02-27,,,,,,18.831056594848633,,,,,,19.05230959754943,,,,,,18.781889781910056,,,,,,19.01133751393142,,,,,,664500
2006-02-28,,,,,,19.0850887298584,,,,,,19.09328189628647,,,,,,18.732723180028184,,,,,,18.888418349918656,,,,,,579700
2006-03-01,,,,,,19.04411506652832,,,,,,19.076893984151887,,,,,,18.888418333786014,,,,,,19.076893984151887,,,,,,270500
2006-03-02,,,,,,19.388286590576172,,,,,,19.437453405811787,,,,,,19.068699947067348,,,,,,19.142450951413213,,,,,,885900
2006-03-03,,,,,,19.568565368652344,,,,,,19.576760098110174,,,,,,19.306340277941096,,,,,,19.47842647058587,,,,,,362900
2006-03-06,,,,,,19.25717544555664,,,,,,19.462039014126393,,,,,,19.052311876986888,,,,,,19.462039014126393,,,,,,588300
2006-03-07,,,,,,18.921199798583984,,,,,,19.126063372355585,,,,,,18.822864595460203,,,,,,19.093284450319317,,,,,,341300
2006-03-08,,,,,,18.617998123168945,,,,,,18.76550012339844,,,,,,18.462302956690955,,,,,,18.667166498568633,,,,,,243700
2006-03-09,,,,,,18.806474685668945,,,,,,18.839252041213943,,,,,,18.62619375972445,,,,,,18.724528952329162,,,,,,413100
2006-03-10,,,,,,18.72452735900879,,,,,,18.798278356440438,,,,,,18.46230228502281,,,,,,18.62619217477168,,,,,,398800
2006-03-13,,,,,,18.970365524291992,,,,,,18.978560254328322,,,,,,18.593417320530424,,,,,,18.724529875141833,,,,,,328800
2006-03-14,,,,,,19.248979568481445,,,,,,19.281758487732567,,,,,,18.913003461081914,,,,,,18.9621702769737,,,,,,331700
2006-03-15,,,,,,19.03592300415039,,,,,,19.28995496236973,,,,,,18.978561453257328,,,,,,19.23259184849163,,,,,,566900
2006-03-16,,,,,,19.199811935424805,,,,,,19.240784019759996,,,,,,18.921197385587977,,,,,,19.035920472114377,,,,,,642100
2006-03-17,,,,,,19.10967254638672,,,,,,19.2735640188917,,,,,,19.05231099990545,,,,,,19.232590369272994,,,,,,324200
2006-03-20,,,,,,18.71633529663086,,,,,,19.134257153957527,,,,,,18.65077901879442,,,,,,19.027727225607716,,,,,,495500
2006-03-21,,,,,,18.781890869140625,,,,,,18.880226063694927,,,,,,18.560637853632116,,,,,,18.683555674586323,,,,,,412200
2006-03-22,,,,,,18.74911117553711,,,,,,18.888418450327155,,,,,,18.65077754802933,,,,,,18.84744636602972,,,,,,283800
2006-03-23,,,,,,19.068700790405273,,,,,,19.068700790405273,,,,,,18.683556292235615,,,,,,18.806475680238236,,,,,,224500
2006-03-24,,,,,,19.027725219726562,,,,,,19.167032490816506,,,,,,18.953974219562195,,,,,,19.027725219726562,,,,,,310800
2006-03-27,,,,,,19.1424503326416,,,,,,19.199811875726446,,,,,,19.01133778759486,,,,,,19.07689406011823,,,,,,147300
2006-03-28,,,,,,19.388286590576172,,,,,,19.404676049983003,,,,,,19.167033577538582,,,,,,19.167033577538582,,,,,,355200
2006-03-29,,,,,,19.519399642944336,,,,,,19.519399642944336,,,,,,19.298146624204282,,,,,,19.355509733606638,,,,,,319600
2006-03-30,,,,,,19.75704002380371,,,,,,19.814401564130772,,,,,,19.519397570466175,,,,,,19.519397570466175,,,,,,603700
2006-03-31,,,,,,19.61773681640625,,,,,,19.72426519006459,,,,,,19.42106796758581,,,,,,19.61773681640625,,,,,,402600
2006-04-03,,,,,,19.70787239074707,,,,,,19.94551485302231,,,,,,19.66690030696814,,,,,,19.814402309347972,,,,,,406400
2006-04-04,,,,,,19.60134506225586,,,,,,19.65870660774607,,,,,,19.462037781928974,,,,,,19.617734521820175,,,,,,201400
2006-04-05,,,,,,19.724262237548828,,,,,,19.830792158245824,,,,,,19.625928609350662,,,,,,19.66690069393576,,,,,,297300
2006-04-06,,,,,,20.076627731323242,,,,,,20.125794545274402,,,,,,19.93732045597426,,,,,,19.93732045597426,,,,,,619900
2006-04-07,,,,,,19.98649024963379,,,,,,20.019269172478,,,,,,19.789821401523717,,,,,,19.953712889774646,,,,,,415600
2006-04-10,,,,,,20.35524559020996,,,,,,20.363440321031124,,,,,,20.08482572505197,,,,,,20.23232775386271,,,,,,497100
2006-04-11,,,,,,20.437185287475586,,,,,,20.445380015871688,,,,,,20.158570773946614,,,,,,20.363434294895292,,,,,,537900
2006-04-12,,,,,,20.396215438842773,,,,,,20.551912181356396,,,,,,20.281492345930058,,,,,,20.42079962860332,,,,,,517700
2006-04-13,,,,,,20.527328491210938,,,,,,20.527328491210938,,,,,,20.199547101350365,,,,,,20.281492839561746,,,,,,233200
2006-04-17,,,,,,20.74858283996582,,,,,,20.773167031894047,,,,,,20.55191399349518,,,,,,20.650249198223026,,,,,,526600
2006-04-18,,,,,,21.018999099731445,,,,,,21.068165912183023,,,,,,20.740384557531193,,,,,,20.797746099222167,,,,,,886800
2006-04-19,,,,,,21.22386360168457,,,,,,21.305809334800003,,,,,,20.937054317272985,,,,,,21.051778968828533,,,,,,558500
2006-04-20,,,,,,20.97802734375,,,,,,21.207473514092957,,,,,,20.73219015168779,,,,,,21.207473514092957,,,,,,640100
2006-04-21,,,,,,21.4205322265625,,,,,,21.47789377032082,,,,,,20.904276769752798,,,,,,21.035389316338907,,,,,,559000
2006-04-24,,,,,,20.99441909790039,,,,,,21.379562042360376,,,,,,20.945250716321258,,,,,,21.297616302713468,,,,,,481900
2006-04-25,,,,,,21.059974670410156,,,,,,21.223864581220102,,,,,,20.912472656591753,,,,,,21.166503034287373,,,,,,550700
2006-04-26,,,,,,20.97802734375,,,,,,21.2238629728274,,,,,,20.937053696913893,,,,,,21.084555699554258,,,,,,493900
2006-04-27,,,,,,20.65024757385254,,,,,,20.90427795185502,,,,,,20.584691296852387,,,,,,20.855111134851136,,,,,,427100
2006-04-28,,,,,,20.99441909790039,,,,,,21.11733692587826,,,,,,20.78136080001243,,,,,,20.855111809396146,,,,,,453800
2006-05-01,,,,,,21.22386360168457,,,,,,21.34678141986529,,,,,,21.035389509608475,,,,,,21.09275105389382,,,,,,571700
2006-05-02,,,,,,21.46969985961914,,,,,,21.510671942887868,,,,,,21.289418942073244,,,,,,21.42053148411492,,,,,,516300
2006-05-03,,,,,,21.084558486938477,,,,,,21.486090901106156,,,,,,20.97803011705114,,,,,,21.461508272739472,,,,,,422000
2006-05-04,,,,,,20.830524444580078,,,,,,21.141916332208375,,,,,,20.69121717730261,,,,,,20.969831711857545,,,,,,445500
2006-05-05,,,,,,21.059974670410156,,,,,,21.11733621734288,,,,,,20.89608319661528,,,,,,21.002611560492497,,,,,,377300
2006-05-08,,,,,,21.002613067626953,,,,,,21.002613067626953,,,,,,20.6092753778755,,,,,,20.81413895332751,,,,,,342900
2006-05-09,,,,,,21.330394744873047,,,,,,21.469702030249675,,,,,,21.14191907902117,,,,,,21.174697999338,,,,,,1164700
2006-05-10,,,,,,21.863039016723633,,,,,,21.863039016723633,,,,,,21.33039408200727,,,,,,21.412338254282943,,,,,,757600
2006-05-11,,,,,,22.076099395751953,,,,,,22.26457351062688,,,,,,21.969569460920006,,,,,,22.26457351062688,,,,,,1037600
2006-05-12,,,,,,22.00234603881836,,,,,,22.248181678721853,,,,,,21.895816115337933,,,,,,22.125263858770108,,,,,,1040100
2006-05-15,,,,,,21.256641387939453,,,,,,21.477892823686368,,,,,,21.141916742494445,,,,,,21.404143387093914,,,,,,685200
2006-05-16,,,,,,21.322200775146484,,,,,,21.543453806220153,,,,,,21.150114563316407,,,,,,21.264839225531457,,,,,,602500
2006-05-17,,,,,,21.28942108154297,,,,,,21.510674104592304,,,,,,21.00261178088475,,,,,,21.510674104592304,,,,,,785100
2006-05-18,,,,,,21.297616958618164,,,,,,21.305811689133726,,,,,,21.08455865416862,,,,,,21.215671216447568,,,,,,263100
2006-05-19,,,,,,20.830524444580078,,,,,,20.978026440872075,,,,,,20.65024509521472,,,,,,20.93705279579944,,,,,,724900
2006-05-22,,,,,,20.99441909790039,,,,,,21.0026122651786,,,,,,20.568302502124464,,,,,,20.568302502124464,,,,,,863900
2006-05-23,,,,,,21.322200775146484,,,,,,21.527064345477285,,,,,,21.182893484802136,,,,,,21.248449764788592,,,,,,855100
2006-05-24,,,,,,20.78135871887207,,,,,,21.15011216587702,,,,,,20.691218257989053,,,,,,21.084555893321596,,,,,,402700
2006-05-25,,,,,,21.141921997070312,,,,,,21.141921997070312,,,,,,20.78136320172985,,,,,,20.855114219637027,,,,,,324200
2006-05-26,,,,,,21.346782684326172,,,,,,21.46970207277279,,,,,,21.0927523033074,,,,,,21.199282231563142,,,,,,333400
2006-05-30,,,,,,21.232057571411133,,,,,,21.44511584469208,,,,,,21.10913975762957,,,,,,21.412336927425102,,,,,,429400
2006-05-31,,,,,,20.912471771240234,,,,,,21.174696867822515,,,,,,20.674829300597,,,,,,21.10094586403564,,,,,,337500
2006-06-01,,,,,,20.65843963623047,,,,,,20.912471563634444,,,,,,20.404409271811346,,,,,,20.650246469655364,,,,,,584800
2006-06-02,,,,,,21.068166732788086,,,,,,21.19108611318192,,,,,,20.732190635810596,,,,,,20.814136368411535,,,,,,349300
2006-06-05,,,,,,21.010807037353516,,,,,,21.240254796225553,,,,,,20.93705602782268,,,,,,21.117336968002494,,,,,,492100
2006-06-06,,,,,,20.830524444580078,,,,,,20.896080713711548,,,,,,20.65024509521472,,,,,,20.814134986551025,,,,,,329000
2006-06-07,,,,,,20.691219329833984,,,,,,20.773165065519414,,,,,,20.56830150779829,,,,,,20.732191416184246,,,,,,176800
2006-06-08,,,,,,20.4699649810791,,,,,,20.5355212527669,,,,,,20.24051881166421,,,,,,20.494549169081328,,,,,,722700
2006-06-09,,,,,,20.502744674682617,,,,,,20.732190852784715,,,,,,20.486355215393935,,,,,,20.609273034089323,,,,,,343800
2006-06-12,,,,,,20.256908416748047,,,,,,20.715803920271824,,,,,,20.19954686955381,,,,,,20.633858183000797,,,,,,362400
