Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AGMH,AGNC,AGNCL,AGNCM,AGNCN,AGNCP,AGNG,AGMH,AGNC,AGNCL,AGNCM,AGNCN,AGNCP,AGNG,AGMH,AGNC,AGNCL,AGNCM,AGNCN,AGNCP,AGNG,AGMH,AGNC,AGNCL,AGNCM,AGNCN,AGNCP,AGNG,AGMH,AGNC,AGNCL,AGNCM,AGNCN,AGNCP,AGNG
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-15,,1.723838210105896,,,,,,,1.7505643154109287,,,,,,,1.7078024789547028,,,,,,,1.7372012627584124,,,,,,,4197900,,,,,
2008-05-16,,1.780854344367981,,,,,,,1.7826361303862701,,,,,,,1.7149297909754835,,,,,,,1.7149297909754835,,,,,,,1109600,,,,,
2008-05-19,,1.7380925416946411,,,,,,,1.7808543876500689,,,,,,,1.7149298326553335,,,,,,,1.7719456272625704,,,,,,,329700,,,,,
2008-05-20,,1.723838210105896,,,,,,,1.7648182608963374,,,,,,,1.7167112373631916,,,,,,,1.73631036992552,,,,,,,110100,,,,,
2008-05-21,,1.7149298191070557,,,,,,,1.7318564467175321,,,,,,,1.7140389260832969,,,,,,,1.717602498178332,,,,,,,300300,,,,,
2008-05-22,,1.6926579475402832,,,,,,,1.7274019247205088,,,,,,,1.6926579475402832,,,,,,,1.6988940285807888,,,,,,,209900,,,,,
2008-05-23,,1.6971123218536377,,,,,,,1.7060210822934896,,,,,,,1.6926580265939477,,,,,,,1.69800321488967,,,,,,,118800,,,,,
2008-05-27,,1.7015665769577026,,,,,,,1.733637872692974,,,,,,,1.6926578176177296,,,,,,,1.6971121123274906,,,,,,,61500,,,,,
2008-05-28,,1.7149298191070557,,,,,,,1.7265110885749797,,,,,,,1.6570231319264959,,,,,,,1.7024576566153728,,,,,,,152900,,,,,
2008-05-29,,1.7550204992294312,,,,,,,1.7728378635842914,,,,,,,1.6926592991859204,,,,,,,1.6962228740092524,,,,,,,235100,,,,,
2008-05-30,,1.7550204992294312,,,,,,,1.7683835649757262,,,,,,,1.7193854306785108,,,,,,,1.7657108838582272,,,,,,,156700,,,,,
2008-06-02,,1.7461103200912476,,,,,,,1.7603642680168528,,,,,,,1.7354197741868125,,,,,,,1.7541281870394583,,,,,,,206100,,,,,
2008-06-03,,1.6988927125930786,,,,,,,1.7683807830474956,,,,,,,1.6971109279844272,,,,,,,1.751454169105971,,,,,,,120000,,,,,
2008-06-04,,1.7015665769577026,,,,,,,1.7211657115692824,,,,,,,1.6944396034698146,,,,,,,1.6944396034698146,,,,,,,153400,,,,,
2008-06-05,,1.7220568656921387,,,,,,,1.737201707891085,,,,,,,1.6953307535389281,,,,,,,1.7033486211689868,,,,,,,81900,,,,,
2008-06-06,,1.6944397687911987,,,,,,,1.7158206913409353,,,,,,,1.6944397687911985,,,,,,,1.7158206913409353,,,,,,,24200,,,,,
2008-06-09,,1.6926579475402832,,,,,,,1.7149297626394975,,,,,,,1.6926579475402832,,,,,,,1.7060210026157188,,,,,,,102100,,,,,
2008-06-10,,1.6213884353637695,,,,,,,1.698003374540925,,,,,,,1.497557010439824,,,,,,,1.6926581857426326,,,,,,,426400,,,,,
2008-06-11,,1.5278468132019043,,,,,,,1.6213885588594705,,,,,,,1.3630353966973485,,,,,,,1.6213885588594705,,,,,,,303100,,,,,
2008-06-12,,1.5349738597869873,,,,,,,1.5412099424685248,,,,,,,1.478848945732639,,,,,,,1.5376465394735788,,,,,,,180800,,,,,
2008-06-13,,1.5198287963867188,,,,,,,1.535864532361429,,,,,,,1.4922117899416536,,,,,,,1.535864532361429,,,,,,,86000,,,,,
2008-06-16,,1.5857537984848022,,,,,,,1.6000077522300633,,,,,,,1.4743946786496187,,,,,,,1.489539525744025,,,,,,,62100,,,,,
2008-06-17,,1.5919896364212036,,,,,,,1.6044618002129525,,,,,,,1.5260649051549922,,,,,,,1.5946621458505854,,,,,,,76800,,,,,
