Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,BLE,BLFS,BLK,BLKB,BLE,BLFS,BLK,BLKB,BLE,BLFS,BLK,BLKB,BLE,BLFS,BLK,BLKB,BLE,BLFS,BLK,BLKB
Date,,,,,,,,,,,,,,,,,,,,
1989-11-22,,105.0,,,,109.375,,,,105.0,,,,0.0,,,,28877,,
1989-11-24,,148.75,,,,153.125,,,,148.75,,,,0.0,,,,7381,,
1989-11-27,,153.125,,,,157.5,,,,153.125,,,,0.0,,,,9484,,
1989-11-28,,131.25,,,,133.4375,,,,131.25,,,,0.0,,,,3056,,
1989-11-29,,144.375,,,,146.5625,,,,144.375,,,,0.0,,,,2167,,
1989-11-30,,137.8125,,,,140.0,,,,137.8125,,,,0.0,,,,1880,,
1989-12-01,,126.875,,,,129.0625,,,,126.875,,,,0.0,,,,454,,
1989-12-04,,133.4375,,,,137.8125,,,,133.4375,,,,0.0,,,,713,,
1989-12-05,,133.4375,,,,137.8125,,,,133.4375,,,,0.0,,,,1391,,
1989-12-06,,135.625,,,,140.0,,,,135.625,,,,0.0,,,,1266,,
1989-12-07,,131.25,,,,140.0,,,,131.25,,,,0.0,,,,1319,,
1989-12-08,,131.25,,,,140.0,,,,131.25,,,,0.0,,,,334,,
1989-12-11,,131.25,,,,135.625,,,,131.25,,,,0.0,,,,614,,
1989-12-12,,124.6875,,,,126.875,,,,124.6875,,,,0.0,,,,889,,
1989-12-13,,124.6875,,,,126.875,,,,124.6875,,,,0.0,,,,296,,
1989-12-14,,122.5,,,,124.6875,,,,122.5,,,,0.0,,,,324,,
1989-12-15,,122.5,,,,126.875,,,,122.5,,,,0.0,,,,306,,
1989-12-18,,122.5,,,,126.875,,,,122.5,,,,0.0,,,,760,,
1989-12-19,,122.5,,,,126.875,,,,122.5,,,,0.0,,,,573,,
1989-12-20,,122.5,,,,126.875,,,,122.5,,,,0.0,,,,300,,
1989-12-21,,122.5,,,,129.0625,,,,122.5,,,,0.0,,,,946,,
1989-12-22,,122.5,,,,129.0625,,,,122.5,,,,0.0,,,,157,,
1989-12-26,,129.0625,,,,137.8125,,,,129.0625,,,,0.0,,,,197,,
1989-12-27,,137.8125,,,,140.0,,,,137.8125,,,,0.0,,,,393,,
1989-12-28,,137.8125,,,,142.1875,,,,137.8125,,,,0.0,,,,1007,,
1989-12-29,,144.375,,,,148.75,,,,144.375,,,,0.0,,,,1157,,
1990-01-02,,142.1875,,,,146.5625,,,,142.1875,,,,0.0,,,,716,,
1990-01-03,,135.625,,,,140.0,,,,135.625,,,,0.0,,,,384,,
1990-01-04,,135.625,,,,140.0,,,,135.625,,,,0.0,,,,847,,
1990-01-05,,135.625,,,,140.0,,,,135.625,,,,0.0,,,,379,,
1990-01-08,,133.4375,,,,135.625,,,,133.4375,,,,0.0,,,,503,,
1990-01-09,,133.4375,,,,137.8125,,,,133.4375,,,,0.0,,,,673,,
1990-01-10,,133.4375,,,,135.625,,,,133.4375,,,,0.0,,,,114,,
1990-01-11,,133.4375,,,,137.8125,,,,133.4375,,,,0.0,,,,129,,
1990-01-12,,131.25,,,,135.625,,,,131.25,,,,0.0,,,,247,,
1990-01-15,,129.0625,,,,131.25,,,,129.0625,,,,0.0,,,,36,,
1990-01-16,,129.0625,,,,133.4375,,,,129.0625,,,,0.0,,,,560,,
1990-01-17,,129.0625,,,,133.4375,,,,129.0625,,,,0.0,,,,106,,
1990-01-18,,135.625,,,,137.8125,,,,135.625,,,,0.0,,,,774,,
