Price,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,FOXXW,FOXXW,FPAS,FOXXW,FPAS,FOXXW,FPAS,FOXXW,FPAS,FOXXW,FPAS
Date,,,,,,,,,,,
2024-11-01,,,24.705337524414062,,24.80435539934566,,24.705337524414062,,24.80435539934566,,2000
2024-11-04,,,24.7756404876709,,24.7756404876709,,24.75979664555745,,24.75979664555745,,4100
2024-11-05,,,24.75088882446289,,24.76475147964168,,24.7300948416947,,24.76475147964168,,2200
2024-11-06,,,24.640974044799805,,24.645924183018113,,24.63602201793662,,24.645924183018113,,500
2024-11-07,,,24.758808135986328,,24.758808135986328,,24.744945481740405,,24.75484764743678,,1800
2024-11-08,,,24.744943618774414,,24.744943618774414,,24.744943618774414,,24.744943618774414,,0
2024-11-11,,,24.735044479370117,,24.75484881169429,,24.735044479370117,,24.75484881169429,,500
2024-11-12,,,24.619192123413086,,24.6360237277104,,24.605329469065882,,24.6360237277104,,7500
2024-11-13,,,24.572650909423828,,24.572650909423828,,24.572650909423828,,24.572650909423828,,100
2024-11-14,,,24.526111602783203,,24.58651424604864,,24.526111602783203,,24.571661942045157,,2400
2024-11-15,,,24.55780029296875,,24.55780029296875,,24.55780029296875,,24.55780029296875,,100
2024-11-18,,,24.584531784057617,,24.584531784057617,,24.584531784057617,,24.584531784057617,,0
2024-11-19,,,24.585525512695312,,24.585525512695312,,24.585525512695312,,24.585525512695312,,100
2024-11-20,,,24.59047508239746,,24.59047508239746,,24.59047508239746,,24.59047508239746,,0
2024-11-21,,,24.575620651245117,,24.575620651245117,,24.575620651245117,,24.575620651245117,,0
2024-11-22,,,24.58255386352539,,24.58255386352539,,24.58255386352539,,24.58255386352539,,0
2024-11-25,,,24.722171783447266,,24.722171783447266,,24.722171783447266,,24.722171783447266,,0
2024-11-26,,,24.703357696533203,,24.703357696533203,,24.703357696533203,,24.703357696533203,,0
2024-11-27,,,24.76474952697754,,24.76474952697754,,24.76474952697754,,24.76474952697754,,0
2024-11-29,,,24.834062576293945,,24.834062576293945,,24.834062576293945,,24.834062576293945,,0
2024-12-02,,,24.83307456970215,,24.83307456970215,,24.79445744377229,,24.79445744377229,,2200
2024-12-03,,,24.820199966430664,,24.853866951440377,,24.820199966430664,,24.853866951440377,,3900
2024-12-04,,,24.85287857055664,,24.85287857055664,,24.85287857055664,,24.85287857055664,,0
2024-12-05,,,24.841981887817383,,24.841981887817383,,24.841981887817383,,24.841981887817383,,100
2024-12-06,,,24.909318923950195,,24.909318923950195,,24.909318923950195,,24.909318923950195,,0
2024-12-09,,,24.85683822631836,,24.85683822631836,,24.85683822631836,,24.85683822631836,,0
2024-12-10,,,24.835052490234375,,24.835052490234375,,24.82713151321313,,24.82713151321313,,800
2024-12-11,,,24.803367614746094,,24.803367614746094,,24.803367614746094,,24.803367614746094,,0
2024-12-12,,,24.748905181884766,,24.748905181884766,,24.748905181884766,,24.748905181884766,,0
2024-12-13,,,24.612260818481445,,24.612260818481445,,24.612260818481445,,24.612260818481445,,0
2024-12-16,,,24.610279083251953,,24.626122925873315,,24.610279083251953,,24.626122925873315,,1400
2024-12-17,,,24.605329513549805,,24.613250490721096,,24.605329513549805,,24.613250490721096,,2000
2024-12-18,,,24.467689514160156,,24.54690683651289,,24.467689514160156,,24.54690683651289,,300
2024-12-19,,,24.447887420654297,,24.457789586089515,,24.447887420654297,,24.457789586089515,,200
